id,name,type,primary_color,shape,legendary,mega_evolution,alolan_form,galarian_form,gigantamax,image_path,image_exists,combined_label,type_id,primary_color_id,shape_id
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen3_fl.png,False,Grass_Yellow & Green_Quadruped,9,5,9
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen5.png,False,Grass_Yellow & Green_Quadruped,9,5,9
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen4_hs.png,False,Grass_Yellow & Green_Quadruped,9,5,9
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen4_dp.png,False,Grass_Yellow & Green_Quadruped,9,5,9
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen3_e.png,False,Grass_Yellow & Green_Quadruped,9,5,9
0,Bulbasaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0000-Bulbasaur-1/front/normal/1-gen4_dp-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen4_hs-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen3_fl.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen3_e.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen3_e-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen5.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen4_dp.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen4_hs.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/shiny/2-gen4_dp-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen4_hs-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen3_fl.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen3_e.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen3_e-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen5.png,False,Grass_Blue_Quadruped,9,0,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen4_dp.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen4_hs.png,False,Grass_Yellow & Green_Quadruped,9,5,9
1,Ivysaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0001-Ivysaur-2/front/normal/2-gen4_dp-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen4_dp-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen4_hs.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen4_dp.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen3_e-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen3_fl.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen5.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen4_hs-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/shiny/3-gen3_e.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen4_dp-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen4_hs.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen4_dp.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen3_e-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen3_fl.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen5.png,False,Grass_Blue_Quadruped,9,0,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen4_hs-frame2.png,False,Grass_Yellow & Green_Quadruped,9,5,9
2,Venusaur,Grass,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0002-Venusaur-3/front/normal/3-gen3_e.png,False,Grass_Yellow & Green_Quadruped,9,5,9
5,Charmander,Fire,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/shiny/4-gen3_e-frame2.png,False,Fire_Yellow & Green_Upright,6,5,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/shiny/4-gen3_fl.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/shiny/4-gen3_e.png,False,Fire_Yellow & Green_Upright,6,5,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/shiny/4-gen5.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen3_e-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen4_hs-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen3_fl.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen3_e.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen4_dp-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen4_dp.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen4_hs.png,False,Fire_Orange & Brown_Upright,6,1,12
5,Charmander,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0005-Charmander-4/front/normal/4-gen5.png,False,Fire_Orange & Brown_Upright,6,1,12
6,Charmeleon,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/shiny/5-gen3_e-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
6,Charmeleon,Fire,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/shiny/5-gen4_dp-frame2.png,False,Fire_Yellow & Green_Upright,6,5,12
6,Charmeleon,Fire,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/shiny/5-gen5.png,False,Fire_Yellow & Green_Upright,6,5,12
6,Charmeleon,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/shiny/5-gen3_fl.png,False,Fire_Orange & Brown_Upright,6,1,12
6,Charmeleon,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen4_hs.png,False,Fire_Red_Upright,6,2,12
6,Charmeleon,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen3_e.png,False,Fire_Orange & Brown_Upright,6,1,12
6,Charmeleon,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen3_e-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
6,Charmeleon,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen4_dp-frame2.png,False,Fire_Red_Upright,6,2,12
6,Charmeleon,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen4_hs-frame2.png,False,Fire_Red_Upright,6,2,12
6,Charmeleon,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0006-Charmeleon-5/front/normal/5-gen3_fl.png,False,Fire_Red_Upright,6,2,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen5.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen3_e-frame2.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen4_dp-frame2.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen4_dp.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen4_hs.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen4_hs-frame2.png,False,Fire_Red & Purple_Upright,6,3,12
7,Charizard,Fire,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/shiny/6-gen3_fl.png,False,Fire_Yellow & Green_Upright,6,5,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen5.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen3_e-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen4_dp-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen4_dp.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen4_hs.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen4_hs-frame2.png,False,Fire_Orange & Brown_Upright,6,1,12
7,Charizard,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen3_fl.png,False,Fire_Red_Upright,6,2,12
7,Charizard,Fire,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0007-Charizard-6/front/normal/6-gen3_e.png,False,Fire_Orange & Brown_Upright,6,1,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen5.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen3_fl.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen3_e.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen3_e-frame2.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen4_dp-frame2.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen4_hs.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/shiny/7-gen4_dp.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen5.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen3_fl.png,False,Water_Blue_Upright,17,0,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen3_e.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen3_e-frame2.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen4_hs-frame2.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen4_dp-frame2.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen4_hs.png,False,Water_Yellow & Green_Upright,17,5,12
11,Squirtle,Water,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0011-Squirtle-7/front/normal/7-gen4_dp.png,False,Water_Yellow & Green_Upright,17,5,12
12,Wartortle,Water,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0012-Wartortle-8/front/normal/8-gen4_dp.png,False,Water_White & Gray_Upright,17,4,12
12,Wartortle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0012-Wartortle-8/front/normal/8-gen4_hs.png,False,Water_Blue_Upright,17,0,12
12,Wartortle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0012-Wartortle-8/front/normal/8-gen4_hs-frame2.png,False,Water_Blue_Upright,17,0,12
12,Wartortle,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0012-Wartortle-8/front/normal/8-gen5.png,False,Water_Blue_Upright,17,0,12
13,Blastoise,Water,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen4_hs.png,False,Water_Orange & Brown_Upright,17,1,12
13,Blastoise,Water,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen4_dp.png,False,Water_Red & Purple_Upright,17,3,12
13,Blastoise,Water,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen4_hs-frame2.png,False,Water_Orange & Brown_Upright,17,1,12
13,Blastoise,Water,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen4_dp-frame2.png,False,Water_Red & Purple_Upright,17,3,12
13,Blastoise,Water,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen3_e.png,False,Water_Orange & Brown_Upright,17,1,12
13,Blastoise,Water,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen5.png,False,Water_Red & Purple_Upright,17,3,12
13,Blastoise,Water,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/shiny/9-gen3_fl.png,False,Water_Red_Upright,17,2,12
13,Blastoise,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/normal/9-gen4_hs.png,False,Water_Blue_Upright,17,0,12
13,Blastoise,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/normal/9-gen4_dp.png,False,Water_Blue_Upright,17,0,12
13,Blastoise,Water,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0013-Blastoise-9/front/normal/9-gen4_dp-frame2.png,False,Water_Blue_Upright,17,0,12
